experiment,run,seed,split,corruption,task,model,auc,closure_auc,closure_delta_vs_best_nonclosure,best_nonclosure,steps,n,dim,hidden,iters,params,rel_mode,directed
per_graph,karate,0,karate,OOD,edge,jaccard,0.5380290408883169,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,jaccard,0.5827912377066109,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,jaccard,0.538896442108328,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,edge,spectral,0.5369018852083952,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,spectral,0.5697077079715904,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,spectral,0.5321945589348888,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,edge,pair,0.6894616638064717,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,4483,raw,0
per_graph,karate,0,karate,OOD,path2,pair,0.5285834679305658,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,4483,raw,0
per_graph,karate,0,karate,OOD,comm,pair,0.551469394728868,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,4483,raw,0
per_graph,karate,0,karate,OOD,edge,deep,0.747145010305365,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,9347,raw,0
per_graph,karate,0,karate,OOD,path2,deep,0.5575082586525826,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,9347,raw,0
per_graph,karate,0,karate,OOD,comm,deep,0.5416734132185241,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,9347,raw,0
per_graph,karate,0,karate,OOD,edge,deep_big,0.774024412334305,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,51587,raw,0
per_graph,karate,0,karate,OOD,path2,deep_big,0.5562525587933667,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,51587,raw,0
per_graph,karate,0,karate,OOD,comm,deep_big,0.541055916818253,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,51587,raw,0
per_graph,karate,0,karate,OOD,edge,gcn,0.7549351937463722,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,29507,raw,0
per_graph,karate,0,karate,OOD,path2,gcn,0.555685851495803,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,29507,raw,0
per_graph,karate,0,karate,OOD,comm,gcn,0.5394765967369616,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,29507,raw,0
per_graph,karate,0,karate,OOD,edge,closure,0.6731766789238947,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,60275,raw,0
per_graph,karate,0,karate,OOD,path2,closure,0.527231669745591,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,60275,raw,0
per_graph,karate,0,karate,OOD,comm,closure,0.5856520176866615,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,60275,raw,0
per_graph,karate,0,karate,OOD,edge,closure_no_tri,0.7467933677869336,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,54131,raw,0
per_graph,karate,0,karate,OOD,path2,closure_no_tri,0.5520050580027227,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,54131,raw,0
per_graph,karate,0,karate,OOD,comm,closure_no_tri,0.5366753475817905,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,54131,raw,0
per_graph,karate,0,karate,OOD,edge,closure_i1,0.6999073924946071,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,closure_i1,0.5499231180802189,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,closure_i1,0.5267897334714182,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,edge,closure_i2,0.7507769071619331,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,closure_i2,0.5281558637611896,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,closure_i2,0.5253646910908367,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,edge,closure_i3,0.6884760287053832,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,closure_i3,0.4896880488015527,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,closure_i3,0.5847197794877514,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,edge,closure_i5,0.6731766789238947,0.6731766789238947,-0.10084773341041031,deep_big,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,path2,closure_i5,0.527231669745591,0.527231669745591,-0.0600923768535675,cn,120,32,48,64,5,-1,raw,0
per_graph,karate,0,karate,OOD,comm,closure_i5,0.5856520176866615,0.5856520176866615,0.03418262295779351,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,raw,0.8438295231899259,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,raw,0.7360190832408939,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,raw,0.6672910619717121,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,cn,0.835597055285666,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,cn,0.7862261355711153,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,cn,0.6590949465443467,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,jaccard,0.7684418125937974,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,jaccard,0.7904849173355077,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,jaccard,0.7028092780594399,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,spectral,0.7380085580964699,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,spectral,0.662356713962914,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,spectral,0.6672910619717121,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,pair,0.8438295231899259,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,IN,path2,pair,0.5718043240469326,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,IN,comm,pair,0.6527812455278404,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,IN,edge,deep,0.8746961297067757,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,IN,path2,deep,0.5289045588563314,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,IN,comm,deep,0.6062742578911433,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,IN,edge,deep_big,0.9156971243986207,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,IN,path2,deep_big,0.6795606502606456,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,IN,comm,deep_big,0.6137522953369582,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,IN,edge,gcn,0.8962476467445365,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,IN,path2,gcn,0.7086303035234042,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,IN,comm,gcn,0.5982099223546401,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure,0.8845366574301134,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure,0.580033424713034,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure,0.7254523687480923,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure_no_tri,0.9005696826075119,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure_no_tri,0.6819342922748486,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure_no_tri,0.6048221070121981,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure_i1,0.8695374992066967,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure_i1,0.6612529818377839,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure_i1,0.6288140336658079,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure_i2,0.924802413787156,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure_i2,0.5943218098930417,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure_i2,0.7420694729201325,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure_i3,0.871928806460515,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure_i3,0.5683233832114064,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure_i3,0.7225474879913992,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,edge,closure_i5,0.8845366574301134,0.8845366574301134,-0.031160466968507272,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,path2,closure_i5,0.580033424713034,0.580033424713034,-0.21045149262247376,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,IN,comm,closure_i5,0.7254523687480923,0.7254523687480923,0.022643090688652334,jaccard,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,raw,0.695912744177233,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,raw,0.5633790058919212,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,raw,0.5726572629291711,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,cn,0.6958221229527555,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,cn,0.6271416434982381,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,cn,0.5568093359608418,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,jaccard,0.639294797422067,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,jaccard,0.6095965535321781,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,jaccard,0.565729981352209,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,spectral,0.6329254219985108,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,spectral,0.5695483788746956,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,spectral,0.5726572629291711,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,pair,0.695912744177233,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,pair,0.5386603371855214,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,pair,0.5846670511694377,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,4483,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,deep,0.7560303616718087,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,deep,0.5107295537405998,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,deep,0.5725872043245039,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,9347,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,deep_big,0.7943605277794477,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,deep_big,0.5963283625082588,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,deep_big,0.577540516815564,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,51587,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,gcn,0.7871119243644034,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,gcn,0.6258306689566555,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,gcn,0.5671931437448028,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,29507,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure,0.7207186365026786,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure,0.5530221445383972,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure,0.6136086264979613,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,60275,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure_no_tri,0.7766157541940982,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure_no_tri,0.5963758615918076,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure_no_tri,0.5741149359935904,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,54131,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure_i1,0.7544984493392723,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure_i1,0.5741922823454204,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure_i1,0.5681508289400754,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure_i2,0.7880209192969583,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure_i2,0.5583129180222606,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure_i2,0.6139649726531226,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure_i3,0.6994414514383629,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure_i3,0.5478618318400063,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure_i3,0.6101081850800998,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,edge,closure_i5,0.7207186365026786,0.7207186365026786,-0.07364189127676901,deep_big,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,path2,closure_i5,0.5530221445383972,0.5530221445383972,-0.07411949895984093,cn,120,32,48,64,5,-1,raw,0
per_graph,lesmis,0,lesmis,OOD,comm,closure_i5,0.6136086264979613,0.6136086264979613,0.028941575328523594,pair,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,edge,raw,0.8533318014705882,0.8494888844209558,-0.013192551556755583,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,path2,raw,0.7327339647411854,0.6891335375042491,-0.05426674432890444,spectral,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,comm,raw,0.5813633221174804,0.7233286477631866,0.030359881799327026,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,edge,cn,0.4992311724494486,0.8494888844209558,-0.013192551556755583,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,path2,cn,0.7416359399908571,0.6891335375042491,-0.05426674432890444,spectral,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,comm,cn,0.5553699017818221,0.7233286477631866,0.030359881799327026,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,edge,jaccard,0.47932969037224266,0.8494888844209558,-0.013192551556755583,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,path2,jaccard,0.7433868660036103,0.6891335375042491,-0.05426674432890444,spectral,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,comm,jaccard,0.5603960165274902,0.7233286477631866,0.030359881799327026,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,edge,spectral,0.49710205078125,0.8494888844209558,-0.013192551556755583,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,path2,spectral,0.7434002818331535,0.6891335375042491,-0.05426674432890444,spectral,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,comm,spectral,0.5813633221174804,0.7233286477631866,0.030359881799327026,deep_big,120,32,48,64,5,-1,raw,0
per_graph,florentine,0,florentine,IN,edge,pair,0.8533318014705882,0.8494888844209558,-0.013192551556755583,deep_big,120,32,48,64,5,4483,raw,0
per_graph,florentine,0,florentine,IN,path2,pair,0.5043809780570143,0.6891335375042491,-0.05426674432890444,spectral,120,32,48,64,5,4483,raw,0
per_graph,florentine,0,florentine,IN,comm,pair,0.6461182704882302,0.7233286477631866,0.030359881799327026,deep_big,120,32,48,64,5,4483,raw,0
